Disk %Busy his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 09:53:03,0.0,0.0,0.0,0.0,0.0,4.7,0.0,4.9,0.0,5.0,0.0,4.7,4.7,0.0,0.0,6.2,5.0,0.0,6.4,5.9,0.0,0.0,0.0,6.1,0.0,6.3,6.8,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.4,4.4,4.8,0.0,0.0,6.3,6.4,0.0,0.0,4.2,4.3,0.0,5.9,6.0,6.4,0.0,0.0,6.8,0.0,0.0,0.2,18.9,19.7,0.1,0.2,20.9,4.9,4.6,6.0,6.6,19.7,6.5,4.7,4.5,6.5,4.6,4.5,6.5,6.3,20.0,4.5,4.5,5.9,6.2,5.1,6.3,7.0,5.0,22.0,5.1,4.9,6.7,6.7
2025-01-20 09:53:33,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.9,0.0,5.0,0.0,4.7,4.5,0.0,0.0,6.2,4.9,0.0,6.6,6.1,0.0,0.0,0.0,6.0,0.0,6.2,6.7,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.6,4.3,4.8,0.0,0.0,6.6,6.1,0.0,0.0,4.4,4.3,0.0,6.2,5.9,6.4,0.0,0.0,6.8,0.0,0.0,0.2,20.4,19.3,0.1,0.1,20.7,4.6,4.7,5.8,6.6,19.7,6.4,4.7,4.6,6.4,4.4,4.3,6.2,6.0,18.1,4.3,4.3,5.5,5.8,5.1,6.1,6.8,5.0,21.5,5.0,4.8,6.5,6.6
2025-01-20 09:54:03,0.0,0.0,0.0,0.0,0.0,5.3,0.0,4.9,0.0,5.1,0.0,4.9,4.6,0.0,0.0,6.4,4.7,0.0,7.0,6.5,0.0,0.0,0.0,6.0,0.0,6.0,6.5,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.8,4.3,4.6,0.0,0.0,6.9,6.4,0.0,0.0,4.5,4.1,0.0,6.4,6.0,6.3,0.0,0.0,6.7,0.0,0.0,0.1,21.3,18.8,0.1,0.2,19.8,5.0,4.8,6.0,6.7,19.9,6.6,4.8,4.7,6.6,4.6,4.5,6.6,6.4,19.7,4.5,4.5,5.8,6.3,5.3,6.3,7.2,5.3,22.4,5.2,5.2,6.9,6.8
2025-01-20 09:54:33,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,4.9,0.0,4.9,4.8,0.0,0.0,6.3,4.8,0.0,6.7,6.2,0.0,0.0,0.0,6.1,0.0,6.3,6.8,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.5,4.3,4.8,0.0,0.0,6.7,6.6,0.0,0.0,4.5,4.2,0.0,6.2,6.0,6.6,0.0,0.0,6.9,0.0,0.0,0.1,20.2,20.1,0.2,0.1,20.7,4.8,4.7,6.0,6.6,19.9,6.6,4.7,4.7,6.5,4.6,4.6,6.6,6.4,20.1,4.6,4.6,6.1,6.4,5.3,6.5,7.3,5.3,23.1,5.2,5.2,7.0,7.0
2025-01-20 09:55:03,0.0,0.0,0.0,0.0,0.0,5.1,0.0,4.9,0.0,5.1,0.0,4.9,4.7,0.0,0.0,6.2,4.8,0.0,6.6,6.3,0.0,0.0,0.0,5.9,0.0,6.2,6.6,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.5,4.3,4.9,0.0,0.0,6.6,6.3,0.0,0.0,4.5,4.2,0.0,6.3,5.9,6.4,0.0,0.0,6.7,0.0,0.0,0.2,20.7,19.3,0.1,0.1,20.8,5.1,4.9,6.0,6.7,20.9,6.8,4.9,4.8,6.7,4.6,4.4,6.3,6.1,19.0,4.4,4.4,5.7,6.0,5.2,6.3,7.2,5.2,22.7,5.2,5.1,6.8,6.8
2025-01-20 09:55:33,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.8,0.0,5.1,0.0,4.7,4.7,0.0,0.0,6.4,4.8,0.0,6.5,6.1,0.0,0.0,0.0,6.1,0.0,6.4,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.3,4.4,4.9,0.0,0.0,6.5,6.3,0.0,0.0,4.3,4.3,0.0,6.1,6.0,6.5,0.0,0.0,6.8,0.0,0.1,0.2,19.3,19.3,0.2,0.2,20.6,5.0,4.6,6.1,6.6,19.9,6.7,4.8,4.8,6.6,4.6,4.4,6.4,6.2,19.8,4.3,4.5,5.9,6.2,5.3,6.4,7.3,5.4,22.7,5.1,5.2,6.9,6.8
2025-01-20 09:56:03,0.0,0.0,0.0,0.0,0.0,5.2,0.0,5.0,0.0,5.3,0.0,4.9,4.5,0.0,0.0,6.2,5.1,0.0,6.7,6.3,0.0,0.0,0.0,6.1,0.0,6.4,6.9,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.5,4.2,4.9,0.0,0.0,6.8,6.4,0.0,0.0,4.4,4.1,0.0,6.1,5.9,6.7,0.0,0.0,7.0,0.0,0.0,0.2,20.8,19.8,0.1,0.1,21.0,4.8,4.7,5.9,6.4,19.1,6.5,4.7,4.7,6.5,4.4,4.2,6.2,5.9,18.3,4.2,4.3,5.6,6.0,4.9,5.9,6.9,4.9,20.7,4.8,4.9,6.6,6.6
2025-01-20 09:56:33,0.0,0.0,0.0,0.0,0.0,5.2,0.0,5.1,0.0,5.2,0.0,5.1,4.9,0.0,0.0,6.4,5.2,0.0,6.8,6.5,0.0,0.0,0.0,6.2,0.0,6.6,6.8,0.0,0.0,0.0,5.1,0.0,0.0,0.0,4.8,4.6,5.2,0.0,0.0,6.8,6.3,0.0,0.0,4.9,4.5,0.0,6.4,6.1,6.8,0.0,0.0,6.9,0.0,0.0,0.2,21.8,20.7,0.2,0.2,22.6,5.2,5.2,6.4,6.8,22.6,6.8,5.0,5.1,6.8,4.6,4.6,6.3,6.4,20.1,4.6,4.6,5.9,6.2,5.4,6.6,7.1,5.3,23.8,5.3,5.5,7.1,6.9
2025-01-20 09:57:03,0.0,0.0,0.0,0.1,0.0,4.8,0.0,5.0,0.0,4.9,0.0,4.8,4.8,0.0,0.0,6.1,4.7,0.0,6.4,6.1,0.0,0.0,0.0,6.0,0.0,5.8,6.5,0.0,0.0,0.0,4.6,0.0,0.0,0.0,4.4,4.3,4.7,0.0,0.0,6.4,6.2,0.0,0.0,4.4,4.4,0.0,6.0,5.9,6.2,0.0,0.0,6.4,0.0,0.0,0.2,20.1,20.2,0.1,0.2,19.5,4.8,4.7,5.8,6.4,20.2,6.5,4.7,4.6,6.3,4.3,4.2,6.1,6.0,18.2,4.3,4.1,5.7,5.8,5.1,6.3,7.2,5.2,23.2,5.0,5.2,6.8,6.6
2025-01-20 09:57:33,0.0,0.0,0.0,0.0,0.0,5.1,0.0,5.0,0.0,5.0,0.0,5.0,4.8,0.0,0.0,6.2,5.0,0.0,6.9,6.4,0.0,0.0,0.0,6.2,0.0,6.2,6.7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.8,4.4,4.9,0.0,0.0,6.9,6.3,0.0,0.0,4.6,4.4,0.0,6.4,6.1,6.5,0.0,0.0,6.8,0.0,0.0,0.2,20.8,19.6,0.1,0.1,20.7,5.2,4.9,6.3,6.7,21.3,6.8,5.1,5.0,6.8,4.7,4.6,6.6,6.3,19.7,4.6,4.6,5.8,6.2,5.1,6.3,7.2,5.2,22.2,5.1,5.1,6.9,6.8
2025-01-20 09:58:03,0.0,0.0,0.0,0.0,0.0,4.9,0.0,4.8,0.0,4.9,0.0,4.7,4.6,0.0,0.0,6.0,4.7,0.0,6.3,5.9,0.0,0.0,0.0,5.9,0.0,5.9,6.4,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.5,4.2,4.5,0.0,0.0,6.4,6.1,0.0,0.0,4.2,4.1,0.0,5.8,5.7,6.2,0.0,0.0,6.5,0.0,0.0,0.2,18.8,18.2,0.1,0.1,19.6,4.7,4.6,5.7,6.3,18.7,6.1,4.5,4.4,6.2,4.7,4.5,6.5,6.3,20.4,4.5,4.6,5.9,6.1,5.0,6.3,7.1,5.3,23.2,5.1,5.0,6.8,6.8
2025-01-20 09:58:33,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.9,0.0,5.0,0.0,4.9,4.6,0.0,0.0,6.1,4.8,0.0,6.7,6.2,0.0,0.0,0.0,6.0,0.0,6.3,6.7,0.0,0.0,0.0,4.9,0.0,0.0,0.0,4.6,4.3,5.0,0.0,0.0,6.7,6.2,0.0,0.0,4.5,4.3,0.0,6.1,5.9,6.5,0.0,0.0,6.7,0.0,0.0,0.2,20.8,19.6,0.2,0.1,21.6,4.8,4.8,6.1,6.7,20.6,6.6,4.7,4.7,6.6,4.3,4.3,6.2,6.1,18.2,4.3,4.3,5.7,6.0,5.1,6.2,6.9,5.0,22.3,5.0,4.9,6.7,6.7
2025-01-20 09:59:03,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.9,0.0,4.7,0.0,4.8,4.8,0.0,0.0,6.4,4.7,0.0,6.8,6.3,0.0,0.0,0.0,6.1,0.0,6.0,6.5,0.0,0.0,0.0,4.6,0.0,0.0,0.0,4.7,4.4,4.6,0.0,0.0,6.6,6.5,0.0,0.0,4.4,4.4,0.0,6.4,6.0,6.3,0.0,0.0,6.4,0.0,0.0,0.2,20.8,20.4,0.1,0.2,19.7,5.1,4.9,6.0,6.7,20.6,6.6,4.9,4.8,6.6,4.6,4.5,6.2,6.1,18.7,4.4,4.4,5.8,6.0,5.1,6.4,7.1,5.3,22.9,5.1,5.1,6.9,6.9
2025-01-20 09:59:33,0.0,0.0,0.0,0.0,0.0,4.7,0.0,4.7,0.0,5.0,0.0,4.7,4.7,0.0,0.0,6.0,5.1,0.0,6.1,5.7,0.0,0.0,0.0,5.9,0.0,6.3,6.6,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.4,4.4,5.0,0.0,0.0,6.1,6.0,0.0,0.0,4.4,4.5,0.0,5.8,5.7,6.4,0.0,0.0,6.6,0.0,0.0,0.2,19.8,20.1,0.2,0.2,21.3,4.8,4.8,5.7,6.4,20.7,6.4,4.9,4.6,6.3,4.4,4.3,6.1,6.1,20.1,4.4,4.4,5.6,6.1,5.2,6.3,6.8,5.1,23.4,5.1,5.0,6.6,6.5
2025-01-20 10:00:03,0.0,0.0,0.0,0.0,0.0,5.2,0.0,5.0,0.0,5.1,0.0,5.1,4.8,0.0,0.0,6.5,5.0,0.0,7.0,6.5,0.0,0.0,0.0,6.2,0.0,6.3,6.8,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.9,4.6,4.9,0.0,0.0,6.9,6.4,0.0,0.0,4.6,4.4,0.0,6.5,6.1,6.6,0.0,0.0,6.9,0.0,0.0,0.2,22.0,20.3,0.2,0.2,20.9,5.0,4.7,6.2,6.8,21.2,6.8,4.9,4.8,6.6,4.4,4.4,6.1,6.1,19.2,4.4,4.3,5.7,6.2,5.0,6.2,7.0,5.2,21.7,5.0,4.9,6.9,6.9
2025-01-20 10:00:33,0.0,0.0,0.0,0.0,0.0,7.6,0.0,7.5,0.0,7.2,0.0,7.5,7.4,0.0,0.0,9.5,7.1,0.0,9.6,9.4,0.0,0.0,0.0,9.4,0.0,8.9,9.3,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,6.9,7.1,0.0,0.0,9.7,9.7,0.0,0.0,6.9,7.0,0.0,9.3,9.1,9.1,0.0,0.0,9.4,0.0,0.0,0.2,29.3,28.6,0.2,0.2,26.5,6.6,6.7,8.1,8.6,24.9,8.9,6.2,6.3,8.7,6.7,6.5,8.9,8.7,26.9,6.4,6.4,8.4,8.8,7.9,9.6,10.3,7.6,31.4,7.4,7.7,9.9,10.0
2025-01-20 10:01:03,0.2,0.0,0.0,0.2,0.0,4.8,0.0,4.6,0.0,5.4,0.0,4.7,4.6,0.0,0.0,6.1,5.4,0.0,6.6,6.2,0.0,0.0,0.0,5.9,0.0,7.0,7.3,0.0,0.2,0.0,5.5,0.0,0.0,0.0,4.5,4.1,5.3,0.0,0.0,6.5,6.0,0.0,0.0,4.4,4.3,0.0,6.0,5.9,7.2,0.0,0.0,7.3,0.0,0.0,0.1,21.7,20.8,0.2,0.2,26.5,5.2,5.2,6.7,7.2,26.1,7.2,5.3,5.0,7.0,4.1,4.1,5.9,5.7,19.2,4.2,4.0,5.3,5.8,4.8,6.4,6.8,4.8,23.3,4.9,4.9,6.5,6.5
2025-01-20 10:01:33,0.0,0.0,0.0,0.0,0.0,5.2,0.0,5.1,0.0,5.2,0.0,5.0,4.9,0.0,0.0,6.4,5.2,0.0,7.0,6.5,0.0,0.0,0.0,6.3,0.0,6.6,6.9,0.0,0.0,0.0,5.1,0.0,0.0,0.0,4.7,4.5,5.1,0.0,0.0,7.0,6.5,0.0,0.0,4.6,4.5,0.0,6.4,6.3,6.8,0.0,0.0,7.0,0.0,0.0,0.2,21.2,20.0,0.1,0.1,21.9,5.1,4.9,6.2,6.8,21.3,6.9,5.0,4.9,6.8,4.9,4.8,6.9,6.7,21.0,4.8,5.0,6.1,6.5,5.5,6.5,7.4,5.5,23.6,5.2,5.3,7.2,7.2
2025-01-20 10:02:03,0.0,0.0,0.0,0.1,0.0,4.9,0.0,4.8,0.0,4.8,0.0,4.7,4.5,0.0,0.0,6.1,4.7,0.0,6.6,6.2,0.0,0.0,0.0,5.8,0.0,5.9,6.4,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.4,4.1,4.7,0.0,0.0,6.6,6.2,0.0,0.0,4.3,4.1,0.0,5.8,5.7,6.2,0.0,0.0,6.5,0.0,0.0,0.1,19.5,18.2,0.1,0.2,19.4,4.8,4.6,5.7,6.5,19.0,6.5,4.6,4.6,6.4,4.7,4.6,6.5,6.5,20.4,4.5,4.6,6.0,6.4,5.1,6.3,7.3,5.3,23.0,5.2,5.1,7.0,6.9
2025-01-20 10:02:33,0.0,0.0,0.0,0.0,0.0,5.8,0.0,5.6,0.0,5.8,0.0,5.7,5.3,0.0,0.0,7.0,5.6,0.0,7.6,7.2,0.0,0.0,0.0,6.7,0.0,6.9,7.3,0.0,0.0,0.0,5.6,0.0,0.0,0.0,5.5,4.9,5.5,0.0,0.0,7.7,7.1,0.0,0.0,5.0,4.8,0.0,7.0,6.7,7.0,0.0,0.0,7.4,0.0,0.0,0.2,22.3,20.1,0.2,0.2,21.0,5.7,5.5,6.9,7.5,21.4,7.3,5.6,5.5,7.5,5.4,5.0,7.0,6.9,20.0,5.1,5.1,6.5,6.8,5.6,7.0,7.7,5.8,22.7,5.5,5.5,7.4,7.4
2025-01-20 10:03:03,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.9,0.0,5.2,0.0,4.8,4.5,0.0,0.0,6.2,5.0,0.0,6.6,6.2,0.0,0.0,0.0,5.9,0.0,6.2,6.7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.4,4.3,4.9,0.0,0.0,6.6,6.2,0.0,0.0,4.3,4.1,0.0,6.0,5.9,6.3,0.0,0.0,6.7,0.0,0.0,0.1,19.6,18.9,0.1,0.2,21.3,4.8,4.6,5.8,6.3,19.4,6.5,4.7,4.5,6.3,4.8,4.6,6.5,6.3,20.9,4.5,4.6,6.0,6.3,4.8,5.8,6.6,4.9,19.7,4.7,4.7,6.4,6.2
2025-01-20 10:03:33,0.0,0.0,0.0,0.0,0.0,4.8,0.0,5.1,0.0,5.0,0.0,4.7,4.9,0.0,0.0,6.5,4.8,0.0,6.5,6.1,0.0,0.0,0.0,6.2,0.0,6.0,6.5,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.5,4.5,4.8,0.0,0.0,6.4,6.5,0.0,0.0,4.3,4.3,0.0,6.0,6.1,6.3,0.0,0.0,6.6,0.0,0.0,0.2,19.5,20.6,0.1,0.2,19.9,4.9,4.7,5.8,6.5,19.7,6.6,4.6,4.7,6.6,4.4,4.2,6.2,6.0,17.9,4.3,4.3,5.6,5.9,5.2,6.2,7.1,5.1,22.5,5.0,5.1,6.8,6.7
2025-01-20 10:04:03,0.0,0.0,0.0,0.0,0.0,5.2,0.0,4.8,0.0,4.8,0.0,4.9,4.4,0.0,0.0,6.1,4.7,0.0,6.7,6.4,0.0,0.0,0.0,5.7,0.0,5.9,6.4,0.0,0.0,0.0,4.6,0.0,0.0,0.0,4.7,4.1,4.6,0.0,0.0,6.7,6.1,0.0,0.0,4.5,4.0,0.0,6.2,5.7,6.2,0.0,0.0,6.4,0.0,0.0,0.1,21.4,18.5,0.1,0.1,19.3,5.0,4.6,5.7,6.4,19.2,6.4,4.6,4.7,6.4,4.6,4.3,6.4,6.2,19.7,4.5,4.5,5.6,6.0,4.8,5.7,6.5,4.8,19.6,4.6,4.7,6.1,6.3
2025-01-20 10:04:33,0.0,0.0,0.0,0.0,0.0,7.1,0.0,6.8,0.0,7.1,0.0,7.0,6.5,0.0,0.0,8.8,7.0,0.0,9.6,9.0,0.0,0.0,0.1,8.6,0.0,8.7,9.5,0.0,0.0,0.0,6.9,0.0,0.0,0.0,6.5,6.1,6.9,0.0,0.0,9.6,8.8,0.0,0.0,6.3,5.8,0.0,8.9,8.5,9.3,0.0,0.0,9.5,0.0,0.0,0.2,25.6,23.8,0.2,0.2,26.6,6.7,6.7,8.3,9.3,25.3,9.3,6.6,6.4,9.2,6.5,6.1,9.0,8.8,23.7,6.3,6.3,8.1,8.8,6.7,8.5,9.4,6.8,25.5,6.7,6.8,9.0,9.1
2025-01-20 10:05:03,0.0,0.0,0.0,0.0,0.0,5.7,0.0,5.7,0.0,5.5,0.0,5.5,5.4,0.0,0.0,7.3,5.4,0.0,7.6,7.1,0.0,0.0,0.0,7.1,0.0,6.8,7.4,0.0,0.0,0.0,5.3,0.0,0.0,0.0,5.1,4.9,5.2,0.0,0.0,7.6,7.3,0.0,0.0,5.0,4.9,0.0,6.9,7.0,7.2,0.0,0.0,7.5,0.0,0.0,0.1,22.3,22.5,0.2,0.2,22.0,5.5,5.2,6.5,7.2,21.9,7.3,5.2,5.2,7.2,4.9,4.9,7.3,7.0,20.6,5.0,5.1,6.4,6.7,5.6,6.9,7.8,5.6,23.8,5.6,5.7,7.4,7.5
2025-01-20 10:05:33,0.0,0.0,0.0,0.0,0.0,6.2,0.0,6.0,0.0,6.4,0.0,5.9,5.8,0.0,0.0,7.7,6.2,0.1,8.1,7.7,0.0,0.0,0.0,7.5,0.0,7.8,8.4,0.0,0.0,0.0,6.2,0.0,0.0,0.0,5.6,5.3,5.9,0.0,0.0,8.0,7.7,0.0,0.0,5.4,5.5,0.0,7.5,7.3,8.2,0.0,0.1,8.3,0.0,0.0,0.2,23.6,23.0,0.2,0.2,24.6,6.1,5.9,7.7,8.4,24.9,8.0,5.9,5.8,8.3,5.3,5.2,7.7,7.1,21.7,5.3,5.5,7.0,7.4,6.3,7.9,8.6,6.4,26.5,6.2,6.3,8.4,8.3
2025-01-20 10:06:03,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.8,0.0,5.2,0.0,4.9,4.7,0.0,0.0,6.2,4.9,0.0,6.7,6.3,0.0,0.0,0.0,6.0,0.0,6.5,6.8,0.0,0.0,0.0,5.2,0.0,0.0,0.0,4.6,4.3,5.0,0.0,0.0,6.6,6.1,0.0,0.0,4.5,4.3,0.0,6.2,5.9,6.8,0.0,0.0,6.9,0.0,0.0,0.2,20.3,18.6,0.1,0.2,21.6,5.0,4.7,6.0,6.6,19.9,6.7,4.8,4.7,6.4,4.9,4.8,6.8,6.6,21.5,4.8,4.8,6.2,6.5,5.0,6.1,6.8,5.0,20.2,4.9,4.8,6.5,6.5
2025-01-20 10:06:33,0.0,0.0,0.0,0.0,0.0,5.4,0.0,5.1,0.0,5.2,0.0,5.3,4.9,0.0,0.0,6.5,5.3,0.0,7.2,6.7,0.0,0.0,0.0,6.3,0.0,6.6,6.9,0.0,0.0,0.0,5.2,0.0,0.0,0.0,4.9,4.5,5.0,0.0,0.0,7.0,6.5,0.0,0.0,4.8,4.4,0.0,6.8,6.2,6.9,0.0,0.0,7.0,0.0,0.0,0.2,22.2,20.2,0.2,0.2,21.9,4.9,5.1,6.2,6.8,20.9,6.8,4.9,4.8,7.0,4.6,4.8,6.6,6.5,20.6,4.6,4.7,6.2,6.6,5.2,6.5,7.2,5.4,22.8,5.2,5.2,7.0,6.9
2025-01-20 10:07:02,0.0,0.0,0.0,0.1,0.0,5.3,0.0,5.2,0.0,5.3,0.0,5.2,4.8,0.0,0.0,6.7,5.0,0.0,7.0,6.7,0.0,0.0,0.0,6.4,0.0,6.4,6.9,0.0,0.0,0.0,5.1,0.0,0.0,0.0,4.8,4.3,5.0,0.0,0.0,7.1,6.5,0.0,0.0,4.8,4.5,0.0,6.4,6.1,6.7,0.0,0.0,7.0,0.0,0.0,0.1,23.1,21.2,0.1,0.1,22.3,5.1,5.0,6.1,6.8,22.3,6.9,5.0,4.8,6.9,4.9,4.6,6.6,6.5,21.6,4.7,4.6,6.2,6.5,5.1,6.3,7.3,5.3,23.4,5.1,5.3,7.1,6.9
2025-01-20 10:07:33,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.1,0.0,5.1,0.0,4.9,4.9,0.0,0.1,6.4,5.0,0.0,6.6,6.3,0.0,0.0,0.0,6.3,0.0,6.2,6.7,0.0,0.0,0.0,4.9,0.0,0.0,0.0,4.5,4.6,4.8,0.0,0.0,6.5,6.5,0.0,0.0,4.4,4.6,0.0,6.1,6.2,6.6,0.0,0.0,6.8,0.0,0.0,0.2,19.5,20.8,0.1,0.2,20.5,5.2,4.9,6.2,6.7,21.0,6.7,5.1,4.8,6.6,4.5,4.3,6.2,6.1,18.4,4.4,4.4,5.7,6.1,5.1,6.1,6.9,5.1,21.6,5.0,4.9,6.8,6.5
2025-01-20 10:08:03,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.8,0.0,4.8,0.0,4.7,4.6,0.0,0.0,6.2,4.7,0.0,6.5,6.0,0.0,0.0,0.0,6.0,0.0,6.0,6.4,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.2,4.2,4.8,0.0,0.0,6.4,6.3,0.0,0.0,4.2,4.2,0.0,5.8,6.0,6.1,0.0,0.0,6.5,0.0,0.0,0.2,18.6,19.6,0.2,0.1,19.6,4.8,4.6,5.7,6.3,19.1,6.4,4.6,4.5,6.4,4.5,4.2,6.0,5.8,17.7,4.2,4.2,5.6,5.9,4.9,6.1,6.9,5.2,21.5,4.9,5.0,6.6,6.6
2025-01-20 10:08:33,0.0,0.0,0.0,0.0,0.0,5.2,0.0,5.0,0.0,5.2,0.0,4.9,4.6,0.0,0.0,6.4,5.1,0.0,6.9,6.4,0.0,0.0,0.0,6.1,0.0,6.3,6.7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.7,4.5,5.0,0.0,0.0,6.8,6.4,0.0,0.0,4.6,4.4,0.0,6.3,6.2,6.6,0.0,0.0,6.8,0.0,0.0,0.2,21.1,19.6,0.1,0.2,21.4,5.0,4.9,6.0,6.7,19.3,6.8,4.8,4.8,6.7,4.6,4.3,6.3,6.2,18.4,4.5,4.5,5.8,6.1,5.2,6.4,7.2,5.3,22.1,5.2,5.2,7.0,6.8
2025-01-20 10:09:03,0.0,0.0,0.0,0.0,0.0,5.1,0.0,5.0,0.0,5.2,0.0,4.9,4.6,0.0,0.0,6.2,5.0,0.0,6.6,6.3,0.0,0.0,0.0,6.1,0.0,6.1,6.7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.7,4.3,4.8,0.0,0.0,6.8,6.3,0.0,0.0,4.5,4.4,0.0,6.1,5.9,6.6,0.0,0.0,6.7,0.0,0.0,0.2,20.7,19.2,0.1,0.1,21.0,5.0,4.8,6.0,6.7,20.2,6.7,4.9,4.7,6.6,4.6,4.4,6.4,6.2,18.9,4.5,4.5,5.8,6.1,4.9,6.1,6.7,4.9,20.5,4.8,4.6,6.5,6.5
2025-01-20 10:09:33,0.0,0.0,0.0,0.0,0.0,4.9,0.0,4.9,0.0,5.1,0.0,4.8,4.6,0.0,0.0,6.3,5.0,0.0,6.5,6.1,0.0,0.0,0.0,6.1,0.0,6.5,6.9,0.0,0.0,0.0,4.9,0.0,0.0,0.0,4.6,4.2,5.0,0.0,0.0,6.5,6.3,0.0,0.0,4.4,4.3,0.0,6.1,6.0,6.5,0.0,0.0,6.9,0.0,0.0,0.2,20.0,19.8,0.2,0.2,21.5,5.0,4.8,6.3,6.8,21.2,6.8,5.0,4.8,6.9,4.5,4.3,6.2,5.9,18.4,4.2,4.3,5.6,6.1,5.1,6.4,7.0,5.0,21.7,5.1,5.0,6.8,6.5
2025-01-20 10:10:03,0.0,0.0,0.0,0.0,0.0,5.7,0.0,5.6,0.0,5.8,0.0,5.7,5.3,0.0,0.0,7.1,5.5,0.0,7.7,7.3,0.0,0.0,0.0,7.0,0.0,7.0,7.6,0.0,0.0,0.0,5.4,0.0,0.0,0.0,5.2,4.8,5.4,0.0,0.0,7.7,7.1,0.0,0.0,5.0,4.8,0.0,7.2,7.1,7.4,0.0,0.0,7.7,0.0,0.0,0.2,21.6,20.0,0.1,0.1,21.5,5.8,5.8,7.2,7.8,22.8,7.9,5.7,5.6,7.8,5.1,5.2,7.3,7.2,20.7,5.1,5.2,6.8,7.1,5.7,7.3,8.0,5.8,24.1,5.9,5.8,7.8,7.7
2025-01-20 10:10:33,0.0,0.0,0.0,0.0,0.0,6.4,0.0,6.4,0.0,7.1,0.0,6.2,6.2,0.0,0.0,7.8,7.1,0.0,8.5,8.0,0.0,0.0,0.0,7.8,0.0,8.7,9.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,5.8,5.8,7.0,0.0,0.0,8.4,8.0,0.0,0.0,5.9,5.9,0.0,8.1,7.6,8.8,0.0,0.0,9.0,0.0,0.0,0.3,24.5,23.4,0.2,0.2,27.4,6.3,6.2,7.9,8.3,24.5,8.4,6.2,6.0,8.2,5.9,5.7,8.1,7.9,24.2,5.8,5.8,7.5,8.0,6.6,8.3,8.8,6.7,25.8,6.4,6.6,8.6,8.6
2025-01-20 10:11:03,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,0.0,5.0,0.0,4.8,5.2,0.0,0.0,7.1,4.9,0.0,6.5,6.0,0.0,0.0,0.0,6.8,0.0,6.2,6.6,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.3,4.8,4.8,0.0,0.0,6.5,7.0,0.0,0.0,4.2,4.8,0.0,5.9,6.8,6.4,0.0,0.0,6.7,0.0,0.0,0.1,19.1,24.4,0.1,0.2,20.3,5.0,4.8,6.3,6.9,21.6,6.9,4.9,4.7,6.9,4.4,4.2,6.2,6.1,17.8,4.2,4.4,5.6,6.0,5.5,6.8,7.6,5.5,24.8,5.5,5.5,7.1,7.2
